concept_id,concept_name,keep_entry_in_codeset,comments,condition_count,patient_count,concept_code,vocabulary_id,concept_class_id,domain_id
40171021,fluticasone propionate 0.045 MG/ACTUAT,--,NA,20,20,896230,RxNorm,Clinical Drug Comp,Drug
40171022,fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT [Advair],--,NA,20,20,896233,RxNorm,Branded Drug Comp,Drug
40171023,fluticasone propionate 0.05 MG/ACTUAT,--,NA,20,20,896014,RxNorm,Clinical Drug Comp,Drug
40171024,fluticasone propionate 0.05 MG/ACTUAT [Flonase],--,NA,20,20,896322,RxNorm,Branded Drug Comp,Drug
40171025,fluticasone propionate 0.05 MG/ACTUAT [Flovent],--,NA,20,20,896016,RxNorm,Branded Drug Comp,Drug
40085505,triamcinolone Injectable Suspension [Tristoject],FALSE,NA,NA,NA,365631,RxNorm,Branded Drug Form,Drug
40085506,triamcinolone Injectable Suspension [U-Tri-Lone],FALSE,NA,NA,NA,365634,RxNorm,Branded Drug Form,Drug
40085508,triamcinolone Nasal Spray,TRUE,NA,NA,NA,374189,RxNorm,Clinical Drug Form,Drug
40085512,triamcinolone Ophthalmic Ointment,FALSE,NA,NA,NA,376587,RxNorm,Clinical Drug Form,Drug
40085513,triamcinolone Oral Paste,FALSE,NA,NA,NA,10760,RxNorm,Clinical Drug Form,Drug
40085514,triamcinolone Oral Paste [Adcortyl],FALSE,NA,NA,NA,380837,RxNorm,Branded Drug Form,Drug
40085515,triamcinolone Oral Paste [Kenalog],FALSE,NA,NA,NA,380838,RxNorm,Branded Drug Form,Drug
40085516,triamcinolone Oral Solution,FALSE,NA,NA,NA,374191,RxNorm,Clinical Drug Form,Drug
40085517,triamcinolone Oral Tablet,FALSE,NA,NA,NA,96819,RxNorm,Clinical Drug Form,Drug
40085519,triamcinolone Oral Tablet [Aristopak],FALSE,NA,NA,NA,369249,RxNorm,Branded Drug Form,Drug
40085520,triamcinolone Oral Tablet [Ledercort],FALSE,NA,NA,NA,380841,RxNorm,Branded Drug Form,Drug
40085522,triamcinolone Topical Cream,FALSE,NA,NA,NA,377831,RxNorm,Clinical Drug Form,Drug
40085523,triamcinolone Topical Cream [Adcortyl],FALSE,NA,NA,NA,380835,RxNorm,Branded Drug Form,Drug
40085524,triamcinolone Topical Cream [Aricin],FALSE,NA,NA,NA,362099,RxNorm,Branded Drug Form,Drug
40085528,triamcinolone Topical Cream [Cinalog],FALSE,NA,NA,NA,362090,RxNorm,Branded Drug Form,Drug
40085530,triamcinolone Topical Cream [Flutex],FALSE,NA,NA,NA,362103,RxNorm,Branded Drug Form,Drug
40085531,triamcinolone Topical Cream [Kenalog],FALSE,NA,NA,NA,93041,RxNorm,Branded Drug Form,Drug
40085532,triamcinolone Topical Cream [Ledercort],FALSE,NA,NA,NA,380839,RxNorm,Branded Drug Form,Drug
40085533,triamcinolone Topical Cream [Rx Triamcinolone],FALSE,NA,NA,NA,362102,RxNorm,Branded Drug Form,Drug
40085534,triamcinolone Topical Cream [Triacet],FALSE,NA,NA,NA,362101,RxNorm,Branded Drug Form,Drug
40085535,triamcinolone Topical Cream [Triderm],FALSE,NA,NA,NA,362100,RxNorm,Branded Drug Form,Drug
40085536,triamcinolone Topical Gel,FALSE,NA,NA,NA,377951,RxNorm,Clinical Drug Form,Drug
40085537,triamcinolone Topical Lotion,FALSE,NA,NA,NA,378693,RxNorm,Clinical Drug Form,Drug
40085538,triamcinolone Topical Lotion [Kenalog],FALSE,NA,NA,NA,93042,RxNorm,Branded Drug Form,Drug
40085539,triamcinolone Topical Ointment,FALSE,NA,NA,NA,374434,RxNorm,Clinical Drug Form,Drug
40085540,triamcinolone Topical Ointment [Adcortyl],FALSE,NA,NA,NA,380836,RxNorm,Branded Drug Form,Drug
40085541,triamcinolone Topical Ointment [Aricin],FALSE,NA,NA,NA,367395,RxNorm,Branded Drug Form,Drug
40085544,triamcinolone Topical Ointment [Cinolar],FALSE,NA,NA,NA,367407,RxNorm,Branded Drug Form,Drug
40085545,triamcinolone Topical Ointment [Kenalog],FALSE,NA,NA,NA,93043,RxNorm,Branded Drug Form,Drug
40085546,triamcinolone Topical Ointment [Ledercort],FALSE,NA,NA,NA,380840,RxNorm,Branded Drug Form,Drug
40085547,triamcinolone Topical Ointment [Triderm],FALSE,NA,NA,NA,367394,RxNorm,Branded Drug Form,Drug
40085548,triamcinolone Topical Spray,FALSE,NA,NA,NA,377376,RxNorm,Clinical Drug Form,Drug
40085549,triamcinolone Topical Spray [Kenalog],FALSE,NA,NA,NA,93044,RxNorm,Branded Drug Form,Drug
40091165,triamcinolone / urea Topical Ointment,FALSE,NA,NA,NA,376386,RxNorm,Clinical Drug Form,Drug
40118371,nystatin / triamcinolone Topical Ointment [Myocidin],FALSE,NA,NA,NA,545031,RxNorm,Branded Drug Form,Drug
40122517,triamcinolone Injectable Suspension [Cinolone],FALSE,NA,NA,NA,543555,RxNorm,Branded Drug Form,Drug
40122518,triamcinolone Injectable Suspension [Cortilone],FALSE,NA,NA,NA,543567,RxNorm,Branded Drug Form,Drug
40122519,triamcinolone Injectable Suspension [Cortinide],FALSE,NA,NA,NA,543525,RxNorm,Branded Drug Form,Drug
40122520,triamcinolone Injectable Suspension [Robalog],FALSE,NA,NA,NA,543529,RxNorm,Branded Drug Form,Drug
40122521,triamcinolone Injectable Suspension [Sano Log],FALSE,NA,NA,NA,543533,RxNorm,Branded Drug Form,Drug
40122522,triamcinolone Injectable Suspension [TDS Forte],FALSE,NA,NA,NA,543579,RxNorm,Branded Drug Form,Drug
40122600,triamcinolone Injectable Suspension [Trilocort],FALSE,NA,NA,NA,543544,RxNorm,Branded Drug Form,Drug
40122602,triamcinolone Paste,FALSE,NA,NA,NA,544642,RxNorm,Clinical Drug Form,Drug
40122608,triamcinolone Topical Cream [SP RX 228],FALSE,NA,NA,NA,543340,RxNorm,Branded Drug Form,Drug
40122609,triamcinolone Topical Ointment [Aristocort],FALSE,NA,NA,NA,544637,RxNorm,Branded Drug Form,Drug
40126135,fluticasone Topical Lotion,FALSE,NA,20,20,577392,RxNorm,Clinical Drug Form,Drug
40126136,fluticasone Topical Lotion [Cutivate],FALSE,NA,20,20,584217,RxNorm,Branded Drug Form,Drug
40132039,mometasone Topical Cream,FALSE,NA,20,20,619083,RxNorm,Clinical Drug Form,Drug
40132040,mometasone Topical Cream [Elocon],FALSE,NA,20,20,619243,RxNorm,Branded Drug Form,Drug
40132041,mometasone Topical Lotion,FALSE,NA,20,20,619119,RxNorm,Clinical Drug Form,Drug
40132042,mometasone Topical Lotion [Elocon],FALSE,NA,20,20,619244,RxNorm,Branded Drug Form,Drug
40132043,mometasone Topical Ointment,FALSE,NA,20,20,619042,RxNorm,Clinical Drug Form,Drug
40132044,mometasone Topical Ointment [Elocon],FALSE,NA,20,20,619245,RxNorm,Branded Drug Form,Drug
40140086,triamcinolone Oral Paste [Oralone],FALSE,NA,NA,NA,707357,RxNorm,Branded Drug Form,Drug
40141448,triamcinolone Prefilled Syringe,FALSE,NA,NA,NA,727885,RxNorm,Clinical Drug Form,Drug
40142910,budesonide / formoterol Metered Dose Inhaler,FALSE,NA,20,20,745797,RxNorm,Clinical Drug Form,Drug
40142912,budesonide / formoterol Metered Dose Inhaler [Symbicort],FALSE,NA,20,20,745810,RxNorm,Branded Drug Form,Drug
40142920,budesonide Dry Powder Inhaler,FALSE,NA,20,20,746824,RxNorm,Clinical Drug Form,Drug
40142921,budesonide Dry Powder Inhaler [Pulmicort],FALSE,NA,20,20,746826,RxNorm,Branded Drug Form,Drug
40143326,mometasone Dry Powder Inhaler,FALSE,NA,20,20,746792,RxNorm,Clinical Drug Form,Drug
40143327,mometasone Dry Powder Inhaler [Asmanex],FALSE,NA,20,20,746795,RxNorm,Branded Drug Form,Drug
40143708,triamcinolone Metered Dose Inhaler,FALSE,NA,NA,NA,746202,RxNorm,Clinical Drug Form,Drug
40143709,triamcinolone Metered Dose Inhaler [Azmacort],FALSE,NA,NA,NA,746204,RxNorm,Branded Drug Form,Drug
40144020,fluticasone / salmeterol Dry Powder Inhaler,FALSE,NA,20,20,746717,RxNorm,Clinical Drug Form,Drug
40144024,fluticasone / salmeterol Metered Dose Inhaler,FALSE,NA,20,20,744485,RxNorm,Clinical Drug Form,Drug
40144035,fluticasone Dry Powder Inhaler,FALSE,NA,3114,1449,746765,RxNorm,Clinical Drug Form,Drug
40144036,fluticasone Dry Powder Inhaler [Flovent],FALSE,NA,20,20,746805,RxNorm,Branded Drug Form,Drug
40171026,fluticasone propionate 0.1 MG/ACTUAT,--,NA,20,20,896020,RxNorm,Clinical Drug Comp,Drug
40171027,fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair],--,NA,20,20,896163,RxNorm,Branded Drug Comp,Drug
40171028,fluticasone propionate 0.1 MG/ACTUAT [Flovent],--,NA,20,20,896022,RxNorm,Branded Drug Comp,Drug
40171029,fluticasone propionate 0.11 MG/ACTUAT,--,NA,2821,1360,895998,RxNorm,Clinical Drug Comp,Drug
40171030,fluticasone propionate 0.11 MG/ACTUAT [Flovent],--,NA,20,20,896000,RxNorm,Branded Drug Comp,Drug
40171031,fluticasone propionate 0.115 MG/ACTUAT,--,NA,20,20,896238,RxNorm,Clinical Drug Comp,Drug
40171032,fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT [Advair],--,NA,20,20,896241,RxNorm,Branded Drug Comp,Drug
40171033,fluticasone propionate 0.22 MG/ACTUAT,--,NA,20,20,896003,RxNorm,Clinical Drug Comp,Drug
40171034,fluticasone propionate 0.22 MG/ACTUAT [Flovent],--,NA,20,20,896005,RxNorm,Branded Drug Comp,Drug
40171035,fluticasone propionate 0.23 MG/ACTUAT,--,NA,20,20,896266,RxNorm,Clinical Drug Comp,Drug
40171036,fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT [Advair],--,NA,20,20,896269,RxNorm,Branded Drug Comp,Drug
40171037,fluticasone propionate 0.25 MG/ACTUAT,--,NA,20,20,896024,RxNorm,Clinical Drug Comp,Drug
40171038,fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair],--,NA,20,20,896188,RxNorm,Branded Drug Comp,Drug
40171039,fluticasone propionate 0.25 MG/ACTUAT [Flovent],--,NA,20,20,896026,RxNorm,Branded Drug Comp,Drug
40171042,fluticasone propionate 0.5 MG/ACTUAT,--,NA,20,20,896217,RxNorm,Clinical Drug Comp,Drug
40171043,fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT [Advair],--,NA,20,20,896220,RxNorm,Branded Drug Comp,Drug
40171044,fluticasone propionate 0.5 MG/ML,--,NA,20,20,895986,RxNorm,Clinical Drug Comp,Drug
40171045,fluticasone propionate 0.5 MG/ML Topical Cream,FALSE,NA,11013,3689,895987,RxNorm,Clinical Drug,Drug
40171046,fluticasone propionate 0.5 MG/ML Topical Cream [Cutivate],FALSE,NA,1213,765,895989,RxNorm,Branded Drug,Drug
40171047,fluticasone propionate 0.5 MG/ML Topical Lotion,FALSE,NA,464,230,895990,RxNorm,Clinical Drug,Drug
40171048,fluticasone propionate 0.5 MG/ML Topical Lotion [Cutivate],FALSE,NA,66,39,895991,RxNorm,Branded Drug,Drug
40171049,fluticasone propionate 0.5 MG/ML [Cutivate],--,NA,20,20,895988,RxNorm,Branded Drug Comp,Drug
40171348,{1 (113400 MG) (ammonium lactate 120 MG/ML Topical Foam [Pro 12]) / 1 (45000 MG) (mometasone furoate 1 MG/ML Topical Cream [Momexin]) } Pack [Momexin Kit],FALSE,NA,20,20,891170,RxNorm,Branded Pack,Drug
40171349,{1 (113400 MG) (ammonium lactate 120 MG/ML Topical Foam) / 1 (45000 MG) (mometasone furoate 1 MG/ML Topical Cream) } Pack,FALSE,NA,20,20,891162,RxNorm,Clinical Pack,Drug
40173399,120 ACTUAT budesonide 0.18 MG/ACTUAT Dry Powder Inhaler,FALSE,NA,14157,4477,966522,RxNorm,Quant Clinical Drug,Drug
40173400,120 ACTUAT budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort],FALSE,NA,21846,3498,966524,RxNorm,Quant Branded Drug,Drug
40173447,60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler,FALSE,NA,8523,3511,966527,RxNorm,Quant Clinical Drug,Drug
40173448,60 ACTUAT budesonide 0.09 MG/ACTUAT Dry Powder Inhaler [Pulmicort],FALSE,NA,8941,2071,966529,RxNorm,Quant Branded Drug,Drug
40178622,budesonide 3 MG [Entocort],--,NA,20,20,991399,RxNorm,Branded Drug Comp,Drug
40221061,triamcinolone acetonide 0.15 MG/ML,--,NA,NA,NA,1805708,RxNorm,Clinical Drug Comp,Drug
40221062,triamcinolone acetonide 0.15 MG/ML Topical Spray,FALSE,NA,NA,NA,1805709,RxNorm,Clinical Drug,Drug
40221064,triamcinolone acetonide 0.15 MG/ML [Genesis],--,NA,NA,NA,1805711,RxNorm,Branded Drug Comp,Drug
40221065,triamcinolone Topical Spray [Genesis],FALSE,NA,NA,NA,1805712,RxNorm,Branded Drug Form,Drug
40221067,triamcinolone acetonide 0.15 MG/ML Topical Spray [Genesis],FALSE,NA,NA,NA,1805714,RxNorm,Branded Drug,Drug
40223712,formoterol / mometasone Metered Dose Inhaler,FALSE,NA,20,20,998040,RxNorm,Clinical Drug Form,Drug
40223714,formoterol / mometasone Metered Dose Inhaler [Dulera],FALSE,NA,20,20,998049,RxNorm,Branded Drug Form,Drug
40228087,triamcinolone acetonide 1 MG/ML Topical Cream,FALSE,NA,NA,NA,1014314,RxNorm,Clinical Drug,Drug
40228088,triamcinolone acetonide 1 MG/ML Topical Cream [Pediaderm TA],FALSE,NA,NA,NA,1014318,RxNorm,Branded Drug,Drug
40228089,triamcinolone acetonide 1 MG/ML [Pediaderm TA],FALSE,NA,NA,NA,1014316,RxNorm,Branded Drug Comp,Drug
40228093,triamcinolone Topical Cream [Pediaderm TA],FALSE,NA,NA,NA,1014317,RxNorm,Branded Drug Form,Drug
40233205,1 ML triamcinolone acetonide 40 MG/ML Prefilled Syringe,FALSE,NA,NA,NA,1086275,RxNorm,Quant Clinical Drug,Drug
40233212,240 ACTUAT triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler,FALSE,NA,NA,NA,1085805,RxNorm,Quant Clinical Drug,Drug
40233213,240 ACTUAT triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler [Azmacort],FALSE,NA,NA,NA,1085807,RxNorm,Quant Branded Drug,Drug
40233214,240 ACTUAT triamcinolone acetonide 0.1 MG/ACTUAT Metered Dose Inhaler,FALSE,NA,NA,NA,1086366,RxNorm,Quant Clinical Drug,Drug
40233219,2 ML triamcinolone acetonide 40 MG/ML Prefilled Syringe,FALSE,NA,NA,NA,1086276,RxNorm,Quant Clinical Drug,Drug
40233695,chlortetracycline 0.03 MG/MG / triamcinolone acetonide 0.001 MG/MG Topical Ointment,FALSE,NA,NA,NA,1086277,RxNorm,Clinical Drug,Drug
40233946,triamcinolone 1 MG Oral Tablet [Aristocort],FALSE,NA,NA,NA,1085696,RxNorm,Branded Drug,Drug
40233947,triamcinolone 1 MG [Aristocort],--,NA,NA,NA,1085694,RxNorm,Branded Drug Comp,Drug
40233948,triamcinolone 2 MG Oral Tablet [Aristocort],FALSE,NA,NA,NA,1085698,RxNorm,Branded Drug,Drug
40233949,triamcinolone 2 MG [Aristocort],--,NA,NA,NA,1085697,RxNorm,Branded Drug Comp,Drug
40233950,triamcinolone 4 MG Oral Tablet [Aristocort],FALSE,NA,NA,NA,1085700,RxNorm,Branded Drug,Drug
40233951,triamcinolone 4 MG [Aristocort],--,NA,NA,NA,1085699,RxNorm,Branded Drug Comp,Drug
40233952,triamcinolone 8 MG Oral Tablet [Aristocort],FALSE,NA,NA,NA,1085703,RxNorm,Branded Drug,Drug
40233953,triamcinolone 8 MG [Aristocort],--,NA,NA,NA,1085702,RxNorm,Branded Drug Comp,Drug
40233954,triamcinolone acetonide 0.00025 MG/MG,--,NA,NA,NA,1085632,RxNorm,Clinical Drug Comp,Drug
40233955,triamcinolone acetonide 0.00025 MG/MG Topical Ointment,FALSE,NA,37986,14519,1085633,RxNorm,Clinical Drug,Drug
40233956,triamcinolone acetonide 0.00025 MG/MG Topical Ointment [Aristocort],FALSE,NA,2081,932,1085635,RxNorm,Branded Drug,Drug
40233957,triamcinolone acetonide 0.00025 MG/MG Topical Ointment [Kenalog],FALSE,NA,3213,1178,1085714,RxNorm,Branded Drug,Drug
40233958,triamcinolone acetonide 0.00025 MG/MG [Aristocort],--,NA,20,20,1085634,RxNorm,Branded Drug Comp,Drug
40233959,triamcinolone acetonide 0.00025 MG/MG [Kenalog],--,NA,20,20,1085713,RxNorm,Branded Drug Comp,Drug
40233960,triamcinolone acetonide 0.001 MG/MG Oral Paste,FALSE,NA,25865,9459,1085728,RxNorm,Clinical Drug,Drug
40233961,triamcinolone acetonide 0.001 MG/MG Oral Paste [Kenalog],FALSE,NA,171,63,1085730,RxNorm,Branded Drug,Drug
40233962,triamcinolone acetonide 0.001 MG/MG Oral Paste [Oralone],FALSE,NA,779,455,1085767,RxNorm,Branded Drug,Drug
40233963,triamcinolone acetonide 0.001 MG/MG Topical Gel,FALSE,NA,20,20,1086316,RxNorm,Clinical Drug,Drug
40233964,triamcinolone acetonide 0.001 MG/MG Topical Ointment,FALSE,NA,349918,107563,1085636,RxNorm,Clinical Drug,Drug
40233965,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Aricin],FALSE,NA,20,20,1085758,RxNorm,Branded Drug,Drug
40233966,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Aristocort],FALSE,NA,7003,1953,1085638,RxNorm,Branded Drug,Drug
40233967,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Cinolar],FALSE,NA,20,20,1085769,RxNorm,Branded Drug,Drug
40233968,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Kenalog],FALSE,NA,20,20,1085732,RxNorm,Branded Drug,Drug
40233969,triamcinolone acetonide 0.001 MG/MG Topical Ointment [Triderm],FALSE,NA,4836,2116,1085771,RxNorm,Branded Drug,Drug
40233970,triamcinolone acetonide 0.001 MG/MG [Aricin],--,NA,20,20,1085757,RxNorm,Branded Drug Comp,Drug
40233971,triamcinolone acetonide 0.001 MG/MG [Aristocort],--,NA,20,20,1085637,RxNorm,Branded Drug Comp,Drug
40233972,triamcinolone acetonide 0.001 MG/MG [Cinolar],--,NA,20,20,1085768,RxNorm,Branded Drug Comp,Drug
40233973,triamcinolone acetonide 0.001 MG/MG [Kenalog],--,NA,20,20,1085729,RxNorm,Branded Drug Comp,Drug
40233974,triamcinolone acetonide 0.001 MG/MG [Oralone],FALSE,NA,20,20,1085766,RxNorm,Branded Drug Comp,Drug
40233975,triamcinolone acetonide 0.001 MG/MG [Triderm],FALSE,NA,20,20,1085770,RxNorm,Branded Drug Comp,Drug
40233976,triamcinolone acetonide 0.005 MG/MG,--,NA,20,20,1085639,RxNorm,Clinical Drug Comp,Drug
40233977,triamcinolone acetonide 0.005 MG/MG Topical Ointment,FALSE,NA,27852,11916,1085640,RxNorm,Clinical Drug,Drug
40233978,triamcinolone acetonide 0.005 MG/MG Topical Ointment [Aristocort],FALSE,NA,2450,933,1085642,RxNorm,Branded Drug,Drug
40233979,triamcinolone acetonide 0.005 MG/MG Topical Ointment [Kenalog],FALSE,NA,3593,1586,1085734,RxNorm,Branded Drug,Drug
40233980,triamcinolone acetonide 0.005 MG/MG [Aristocort],--,NA,20,20,1085641,RxNorm,Branded Drug Comp,Drug
40233981,triamcinolone acetonide 0.005 MG/MG [Kenalog],--,NA,20,20,1085733,RxNorm,Branded Drug Comp,Drug
40233982,triamcinolone acetonide 0.05 MG/ACTUAT [Tri-Nasal],TRUE,NA,20,20,1085988,RxNorm,Branded Drug Comp,Drug
40233983,triamcinolone acetonide 0.055 MG/ACTUAT,--,NA,20,20,1085794,RxNorm,Clinical Drug Comp,Drug
40233984,triamcinolone acetonide 0.055 MG/ACTUAT [Nasacort],--,NA,20,20,1085796,RxNorm,Branded Drug Comp,Drug
40233985,triamcinolone acetonide 0.075 MG/ACTUAT,--,NA,20,20,1085804,RxNorm,Clinical Drug Comp,Drug
40233986,triamcinolone acetonide 0.075 MG/ACTUAT [Azmacort],--,NA,20,20,1085806,RxNorm,Branded Drug Comp,Drug
40233987,triamcinolone acetonide 0.1 MG/ACTUAT,--,NA,20,20,1086365,RxNorm,Clinical Drug Comp,Drug
40233988,triamcinolone acetonide 0.147 MG/ML,--,NA,20,20,1085735,RxNorm,Clinical Drug Comp,Drug
40233989,triamcinolone acetonide 0.147 MG/ML Topical Spray,FALSE,NA,3460,606,1085736,RxNorm,Clinical Drug,Drug
40233990,triamcinolone acetonide 0.147 MG/ML Topical Spray [Kenalog],FALSE,NA,594,114,1085738,RxNorm,Branded Drug,Drug
40233991,triamcinolone acetonide 0.147 MG/ML [Kenalog],--,NA,20,20,1085737,RxNorm,Branded Drug Comp,Drug
40233992,triamcinolone acetonide 0.25 MG/ML,--,NA,20,20,1085643,RxNorm,Clinical Drug Comp,Drug
40233993,triamcinolone acetonide 0.25 MG/ML Topical Cream,FALSE,NA,56751,22098,1085644,RxNorm,Clinical Drug,Drug
40233994,triamcinolone acetonide 0.25 MG/ML Topical Cream [Aricin],FALSE,NA,20,20,1085760,RxNorm,Branded Drug,Drug
40233995,triamcinolone acetonide 0.25 MG/ML Topical Cream [Aristocort],FALSE,NA,2280,598,1085647,RxNorm,Branded Drug,Drug
40233996,triamcinolone acetonide 0.25 MG/ML Topical Cream [Flutex],FALSE,NA,20,20,1085775,RxNorm,Branded Drug,Drug
40233997,triamcinolone acetonide 0.25 MG/ML Topical Cream [Kenalog],FALSE,NA,20,20,1085740,RxNorm,Branded Drug,Drug
40233998,triamcinolone acetonide 0.25 MG/ML Topical Cream [Triacet],FALSE,NA,879,295,1085781,RxNorm,Branded Drug,Drug
40233999,triamcinolone acetonide 0.25 MG/ML Topical Lotion,FALSE,NA,3209,1567,1085741,RxNorm,Clinical Drug,Drug
40234003,triamcinolone acetonide 0.25 MG/ML Topical Lotion [Kenalog],FALSE,NA,507,255,1085742,RxNorm,Branded Drug,Drug
40234004,triamcinolone acetonide 0.25 MG/ML [Aricin],--,NA,20,20,1085759,RxNorm,Branded Drug Comp,Drug
40234005,triamcinolone acetonide 0.25 MG/ML [Aristocort],--,NA,20,20,1085645,RxNorm,Branded Drug Comp,Drug
40234006,triamcinolone acetonide 0.25 MG/ML [Flutex],--,NA,20,20,1085774,RxNorm,Branded Drug Comp,Drug
40234007,triamcinolone acetonide 0.25 MG/ML [Kenalog],--,NA,20,20,1085739,RxNorm,Branded Drug Comp,Drug
40234008,triamcinolone acetonide 0.25 MG/ML [Triacet],--,NA,20,20,1085780,RxNorm,Branded Drug Comp,Drug
40234009,triamcinolone acetonide 0.5 MG/ML,--,NA,20,20,1085976,RxNorm,Clinical Drug Comp,Drug
40234010,triamcinolone acetonide 0.5 MG/ML Topical Cream,FALSE,NA,20,20,1085977,RxNorm,Clinical Drug,Drug
40234011,triamcinolone acetonide 1 MG/ML Topical Cream [Aricin],FALSE,NA,20,20,1085762,RxNorm,Branded Drug,Drug
40234012,triamcinolone acetonide 1 MG/ML Topical Cream [Aristocort],FALSE,NA,20,20,1085658,RxNorm,Branded Drug,Drug
40234013,triamcinolone acetonide 1 MG/ML Topical Cream [Delta Tritex],FALSE,NA,20,20,1085973,RxNorm,Branded Drug,Drug
40234014,triamcinolone acetonide 1 MG/ML Topical Cream [Flutex],FALSE,NA,20,20,1085777,RxNorm,Branded Drug,Drug
40234015,triamcinolone acetonide 1 MG/ML Topical Cream [Kenalog],FALSE,NA,20,20,1085744,RxNorm,Branded Drug,Drug
40234016,triamcinolone acetonide 1 MG/ML Topical Cream [Triacet],FALSE,NA,20,20,1085783,RxNorm,Branded Drug,Drug
40234017,triamcinolone acetonide 1 MG/ML Topical Cream [Triderm],FALSE,NA,3519,586,1085773,RxNorm,Branded Drug,Drug
40234018,triamcinolone acetonide 1 MG/ML Topical Cream [Zytopic],FALSE,NA,20,20,1085785,RxNorm,Branded Drug,Drug
40234019,triamcinolone acetonide 1 MG/ML Topical Lotion,FALSE,NA,18159,6550,1085745,RxNorm,Clinical Drug,Drug
40234020,triamcinolone acetonide 1 MG/ML Topical Lotion [Kenalog],FALSE,NA,2030,1062,1085746,RxNorm,Branded Drug,Drug
40234021,triamcinolone acetonide 1 MG/ML [Aricin],--,NA,20,20,1085761,RxNorm,Branded Drug Comp,Drug
40234022,triamcinolone acetonide 1 MG/ML [Aristocort],--,NA,20,20,1085657,RxNorm,Branded Drug Comp,Drug
40234023,triamcinolone acetonide 1 MG/ML [Delta Tritex],--,NA,20,20,1085971,RxNorm,Branded Drug Comp,Drug
40234024,triamcinolone acetonide 1 MG/ML [Flutex],--,NA,20,20,1085776,RxNorm,Branded Drug Comp,Drug
40234025,triamcinolone acetonide 1 MG/ML [Kenalog],--,NA,20,20,1085743,RxNorm,Branded Drug Comp,Drug
40234026,triamcinolone acetonide 1 MG/ML [Triacet],--,NA,20,20,1085782,RxNorm,Branded Drug Comp,Drug
40234027,triamcinolone acetonide 1 MG/ML [Triderm],FALSE,NA,20,20,1085772,RxNorm,Branded Drug Comp,Drug
40234028,triamcinolone acetonide 1 MG/ML [Zytopic],--,NA,20,20,1085784,RxNorm,Branded Drug Comp,Drug
40234029,triamcinolone acetonide 10 MG/ML,--,NA,20,20,1085749,RxNorm,Clinical Drug Comp,Drug
40234030,triamcinolone acetonide 10 MG/ML Injectable Suspension,FALSE,NA,51794,17683,1085750,RxNorm,Clinical Drug,Drug
40234031,triamcinolone acetonide 10 MG/ML Injectable Suspension [Kenalog],FALSE,NA,22821,8829,1085752,RxNorm,Branded Drug,Drug
40234032,triamcinolone acetonide 10 MG/ML [Kenalog],--,NA,20,20,1085751,RxNorm,Branded Drug Comp,Drug
40234033,triamcinolone acetonide 3 MG/ML,--,NA,20,20,1085984,RxNorm,Clinical Drug Comp,Drug
40234034,triamcinolone acetonide 3 MG/ML Injectable Suspension,FALSE,NA,20,20,1085985,RxNorm,Clinical Drug,Drug
40234035,triamcinolone acetonide 3 MG/ML Injectable Suspension [TAC],FALSE,NA,20,20,1085987,RxNorm,Branded Drug,Drug
40234036,triamcinolone acetonide 3 MG/ML [TAC],--,NA,20,20,1085986,RxNorm,Branded Drug Comp,Drug
40234037,triamcinolone acetonide 40 MG/ML,--,NA,20,20,1085753,RxNorm,Clinical Drug Comp,Drug
40234038,triamcinolone acetonide 40 MG/ML Injectable Suspension,FALSE,NA,476173,138329,1085754,RxNorm,Clinical Drug,Drug
40234039,triamcinolone acetonide 40 MG/ML Injectable Suspension [Acetocot],FALSE,NA,20,20,1086000,RxNorm,Branded Drug,Drug
40234040,triamcinolone acetonide 40 MG/ML Injectable Suspension [Cenocort],FALSE,NA,20,20,1086341,RxNorm,Branded Drug,Drug
40234041,triamcinolone acetonide 40 MG/ML Injectable Suspension [Clinalog],FALSE,NA,20,20,1086035,RxNorm,Branded Drug,Drug
40234042,triamcinolone acetonide 40 MG/ML Injectable Suspension [Cort-K],FALSE,NA,20,20,1086037,RxNorm,Branded Drug,Drug
40234043,triamcinolone acetonide 40 MG/ML Injectable Suspension [Cortinide],FALSE,NA,20,20,1086240,RxNorm,Branded Drug,Drug
40234044,triamcinolone acetonide 40 MG/ML Injectable Suspension [Ken-Jec],FALSE,NA,20,20,1086041,RxNorm,Branded Drug,Drug
40234045,triamcinolone acetonide 40 MG/ML Injectable Suspension [Kenaject],FALSE,NA,20,20,1086045,RxNorm,Branded Drug,Drug
